Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,wild,ms_level,699_PH1_WH1 (1).mzXML,699_PH1_WH2 (1).mzXML,699_PH1_WH3 (1).mzXML,699_PH1_WH4 (1).mzXML
FT1089,220.934354995999,220.934272976117,220.934455494512,1633.47,1613.92053222656,1677.84423828125,5,2,1,NA,467946.769067372,272378.562187493,NA
FT1090,220.934262268504,220.934190699981,220.934304837584,1943.44519042969,1889.04,1955,4,3,1,276720.262695326,714226.713662094,477782.987937491,NA
FT1091,220.934359793019,220.934230255173,220.93445082609,1726.63110351562,1726.63,1761.16,3,2,1,NA,341279.988701176,472013.718190106,NA
FT1092,220.934356810374,220.934326069309,220.934361808421,1518.77,1508.06872558594,1535.11,3,2,1,NA,138168.797851569,801970.861775944,NA
FT1093,220.934373611948,220.934373611948,220.934373611948,1412.53,1412.53,1412.53,1,1,1,NA,275715.233800782,NA,NA
FT1094,220.934230548855,220.934230548855,220.934230548855,1243.21,1243.21,1243.21,1,1,1,NA,89353.9768066419,NA,NA
FT1095,221.011998160625,221.011998160625,221.011998160625,916.183471679688,916.183471679688,916.183471679688,1,1,1,NA,NA,NA,113691.787053223
FT1096,221.036027791894,221.024296268082,221.141052346184,135.139175415039,123.769,210.384979248047,24,4,1,2615035.48924479,4297078.55492745,4286251.1839419,4754318.41456747
FT1097,220.934288967121,220.934115301687,220.934422585518,2158.5,2001.59,2211.35229492188,30,4,1,847083.626249934,817146.744406247,905894.064687505,606773.961250008
FT1098,221.093469987638,221.093401736438,221.093532114826,779.132433349609,768.231872558594,789.066528320312,6,3,1,NA,17878.2559123533,61985.9518513186,16126.0359986877
FT1099,221.048318929467,221.048318929467,221.048318929467,1315.34,1315.34,1315.34,1,1,1,NA,42847.5693996175,NA,NA
FT1100,221.157304078612,221.157214866937,221.157371795497,1195.99809814453,1195.07629394531,1206.97790527344,6,4,1,60247.3276041665,28308.7414277345,24989.4099749758,68236.8776224774
FT1101,221.189802170926,221.189674797322,221.18981603353,1113.62742431641,1113.54455566406,1114.61157226562,4,4,1,2060887.46723307,1787818.12779511,2102263.68919373,2263651.26647726
FT1102,221.11499363046,221.11499363046,221.11499363046,2251.41015625,2251.41015625,2251.41015625,1,1,1,NA,NA,28187.357421875,NA
FT1103,221.114812886044,221.114812886044,221.114812886044,2316.74829101562,2316.74829101562,2316.74829101562,1,1,1,NA,NA,23764.4143286134,NA
FT1104,221.150997057319,221.150997057319,221.150997057319,1572.38244628906,1572.38244628906,1572.38244628906,1,1,1,NA,NA,641012.071764705,NA
FT1105,221.157306583211,221.149067517284,221.164031385572,1301.85046386719,1257.07312011719,1346.45239257812,12,4,1,479144.90569275,206429.147842284,12223.2758288573,29012.5229523217
FT1106,221.149063748345,221.149000185069,221.149145734091,999.094142822266,997.964599609375,999.991149902344,4,4,1,70724.0735923638,81867.9815590003,77170.4858251969,124414.973167754
FT1107,221.93769234086,221.93762096631,221.93776969363,2300.69360351562,2265.09619140625,2336.13818359375,6,1,1,NA,NA,NA,66836.0414981613
FT1108,222.027434883421,222.027214437022,222.075900427192,139.224,123.784362792969,208.19367980957,13,4,1,906395.886715153,1185477.54547334,1216349.17918945,636347.780714843
FT1109,222.133998292838,222.075877970652,222.134171960524,310.596957641602,261.062805175781,341.618835449219,12,4,1,180632.270811089,55357.393827832,216677.047017416,54792.6857841799
FT1110,222.112254523758,222.112137015532,222.112309316158,1108.669921875,1107.78,1109.62841796875,4,4,1,61573.2805888093,37507.0019472245,19069.8090209964,64202.0376224288
FT1111,222.072270405623,222.072026394456,222.072309106978,1447.18933105469,1446.25085449219,1449.17,3,3,1,94615.1485644542,25177.8905874017,50251.1719396031,NA
FT1112,222.103688308342,222.074246015733,222.13313060095,450.792266845703,433.227966308594,468.356567382812,2,2,1,112853.851090837,NA,NA,14284.9036325795
FT1113,222.125196033977,222.125196033977,222.125196033977,1337.47509765625,1337.47509765625,1337.47509765625,1,1,1,NA,NA,23971.8730200192,NA
FT1114,222.182568119204,222.182512214182,222.182642592609,1763.34759521484,1763.25,1764.29,4,4,1,130897.328046876,142254.763159179,189622.643500602,153030.474447938
FT1115,222.169765471882,222.169765471882,222.169765471882,985.505,985.505,985.505,1,1,1,NA,31959.1779375752,NA,NA
FT1116,222.193119836335,222.146122905887,222.19320465976,1114.13169677734,1113.54455566406,1163.55,6,4,1,135418.964912105,153420.796933588,253343.589090173,187397.174231767
FT1117,223.018605655339,222.971901524869,223.018608690435,124.672,123.771751403809,158.789642333984,5,4,1,750840.078097223,960137.228771267,590990.030648437,679213.840744142
FT1118,222.967662856097,222.967662856097,222.967662856097,474.901,474.901,474.901,1,1,1,NA,8780.37425874024,NA,NA
FT1119,223.13079569378,223.100833736643,223.131527078159,1423.8154296875,1420.09130859375,1469.95617675781,7,4,1,310135.058169322,462112.672614021,76212.1357958986,68178.3864965827
FT1120,223.130201536259,223.130136550274,223.130371442084,1324.29683105469,1323.31970214844,1324.3896484375,4,4,1,600064.816914064,1350443.78022044,761991.72679199,1012346.17871094
FT1121,223.093871714968,223.093773568741,223.093935859446,1181.29931152344,1181.05993652344,1182.38464355469,4,4,1,2748546.44914548,2932161.65483685,3023980.79740808,3159603.81445315
FT1122,223.130258682161,223.130099384247,223.130272182325,2320.74194335938,2274.0078125,2338.73779296875,3,1,1,NA,NA,143712.988754071,NA
FT1123,223.130121265216,223.130121265216,223.130121265216,2102.7958984375,2102.7958984375,2102.7958984375,1,1,1,NA,NA,111495.053595219,NA
FT1124,223.130225909304,223.130225909304,223.130225909304,2166.45825195312,2166.45825195312,2166.45825195312,1,1,1,NA,NA,105784.187577147,NA
FT1125,223.030736570486,223.018772721893,223.039933514392,139.223358154297,123.769,196.795562744141,19,4,1,19682427.0135444,39065.1532731121,25424282.415,156332.161762109
FT1126,223.205176737059,223.166622434366,223.205602535323,1555.69,1553.48303222656,1555.90344238281,3,3,1,31191.0891996253,60863.6841261648,173551.562617182,NA
FT1127,223.172939803451,223.172939803451,223.172939803451,1075.07,1075.07,1075.07,1,1,1,NA,26682.5112182611,NA,NA
FT1128,223.14849578822,223.14849578822,223.14849578822,781.869445800781,781.869445800781,781.869445800781,1,1,1,NA,NA,NA,17906.4866720988
FT1129,223.130154113272,223.130154113272,223.130154113272,1675.82275390625,1675.82275390625,1675.82275390625,1,1,1,NA,NA,98896.3564786044,NA
FT1130,223.164878123309,223.164714225129,223.172952176283,1312.80682373047,1311.29370117188,1352.48706054688,6,4,1,18100.0092822264,24189.0810913088,41347.2266008646,35164.0372708407
FT1131,223.205474448682,223.205363154745,223.205510893206,1199.48289550781,1198.11267089844,1200.11303710938,4,4,1,437712.63830357,805111.605772706,302907.85189453,687252.10341325
FT1132,223.619735960215,223.619714769394,223.619792670285,1420.42517089844,1419.27,1422.44470214844,4,4,1,52000.176914062,66901.765551758,87573.7080000014,80968.9030781228
FT1133,224.094380996826,224.042963426844,224.11268648606,151.167012512207,126.492607116699,171.430068969727,18,4,1,1366186.32032776,614704.2933875,23294.2229765626,485202.280208335
FT1134,224.112613294418,224.112450978292,224.112710988613,532.266845703125,510.778747558594,569.096,13,4,1,32125.63228125,166240.743493266,164685.450551679,261110.447550405
FT1135,224.133591544135,224.099537302363,224.13376639943,1323.33,1321.30187988281,1324.3896484375,5,4,1,37275.7724609375,117884.310942096,92589.8764984142,43922.7153125003
FT1136,224.097232491134,224.096968757091,224.097275268488,1181.77654541016,1181.05993652344,1182.38464355469,4,4,1,109828.215328129,232298.889926039,245696.242028537,274098.430532985
FT1137,224.091422705331,224.091379645359,224.091571128462,684.419281005859,675.441711425781,697.352416992188,4,2,1,19390.67487357,NA,NA,11299.3669157409
FT1138,224.161864490545,224.161700440189,224.185017554269,1463.04711914062,1462.55,1464.92175292969,5,4,1,3761701.69684392,1247300.63690625,2984680.04378028,1557982.63406245
FT1139,224.168947708013,224.168911454656,224.16898396137,838.790924072266,834.556030273438,843.025817871094,2,1,1,42298.8949198405,NA,NA,NA
FT1140,224.20875476778,224.162004323378,224.208861349049,1198.11267089844,1188.08,1200.11303710938,5,4,1,81520.8539703374,92763.4957659049,73851.5882072445,55347.3530639654
FT1141,224.164316093274,224.164218820984,224.164502355936,1311.30685058594,1309.28674316406,1311.32458496094,4,4,1,69261.4394657132,22708.505917969,32540.1187774655,67454.1895751953
FT1142,224.212437310938,224.212391919803,224.212482702073,1099.65203857422,1099.2763671875,1100.02770996094,2,2,1,39936.0387744128,NA,28831.457682292,NA
FT1143,224.149610025776,224.149610025776,224.149610025776,488.923980712891,488.923980712891,488.923980712891,1,1,1,NA,NA,NA,17608.3175099488
FT1144,225.035707857343,225.028741312012,225.079463643766,138.770767211914,123.769,215.759,28,4,1,520746.663776042,624004.288890624,1367746.71863143,734430.358187499
FT1145,225.073041548056,225.042758254177,225.135175526537,2281.57971191406,2216.23608398438,2355.40991210938,18,2,1,24194.655228514,NA,NA,12718.6320770274
FT1146,225.122328385411,225.122166807517,225.139061369853,1090.50207519531,1064.85,1137.99145507812,11,4,1,141088.179356867,141845.898906247,111590.690012053,30415.8755712899
FT1147,225.131720769364,225.131093758463,225.132347780264,932.213,921.921,942.505,2,1,1,NA,15449.6340844728,NA,NA
FT1148,225.174720780267,225.145788643648,225.195929999018,1463.27855957031,1396.06860351562,1545.3876953125,24,4,1,345458.31388314,107341.735454712,263769.42867798,81783.897864581
FT1149,225.145955905953,225.145698500824,225.184666137194,1685.91931152344,1592.26354980469,1812.81201171875,23,1,1,22863.8422851562,NA,NA,NA
FT1150,225.042673922019,225.042578734948,225.042886192141,2414.130859375,2387.8046875,2423.05126953125,6,2,1,147274.228245702,NA,NA,31120.4624764002
FT1151,225.145844858981,225.145670568301,225.145942585358,1986.38854980469,1837.08959960938,2120.83349609375,23,1,1,25225.2188586422,NA,NA,NA
FT1152,225.172400790698,225.172290255213,225.172455561797,841.336543945313,830.849060058594,843.356506347656,4,3,1,215225.432033814,289740.139926725,NA,201103.617139893
FT1153,225.145788731331,225.145685467787,225.146006960841,2246.15295410156,2136.69604492188,2330.99731445312,18,1,1,37327.9935380848,NA,NA,NA
FT1154,225.180457860004,225.166582271282,225.180525441832,1060.7197265625,1060.025390625,1089.32373046875,5,4,1,68450.0391908364,66950.502428548,29623.7872851557,43597.3200244137
FT1155,225.161105551721,225.160973555923,225.161196268939,1181.29931152344,1180.09594726562,1182.38464355469,4,4,1,58281.6519287126,49825.6861083997,110226.719549882,30251.4582031235
FT1156,225.152981884663,225.152981884663,225.152981884663,607.856323242188,607.856323242188,607.856323242188,1,1,1,NA,NA,34927.0869428363,NA
FT1157,226.143419308119,226.077025133573,226.143575397958,1011.80181884766,1010.81561279297,1015.82849121094,7,4,1,64266.439981079,94795.7881958004,35256.0473120119,67793.4227071711
FT1158,226.141154688651,226.141144735844,226.141164641458,798.867655029297,798.355,799.380310058594,2,2,1,NA,227137.056090588,63969.5555677726,NA
FT1159,226.031674914072,226.031674914072,226.031674914072,168.471130371094,168.471130371094,168.471130371094,1,1,1,30124.9562715332,NA,NA,NA
FT1160,226.112769765446,226.112769765446,226.112769765446,1240.54125976562,1240.54125976562,1240.54125976562,1,1,1,NA,NA,NA,64563.564722443
FT1161,226.156290484537,226.107079682652,226.156381744623,611.783142089844,602.353332519531,654.262023925781,7,4,1,21113.6272574466,47773.1236315469,121428.09178711,110011.850839844
FT1162,226.179943151054,226.179907294545,226.179975347518,1409.20465087891,1407.58422851562,1409.63,4,4,1,3110547.1893945,3930599.69711186,206702.477494307,1614560.94558188
FT1163,226.216345687509,226.21622643016,226.21645451133,1812.31338623047,1811.7490234375,1812.81201171875,4,4,1,502371.737511937,533101.607736641,500525.916082034,504649.408257378
FT1164,226.173423218362,226.173348917583,226.173438370016,1082.10400390625,1079.76159667969,1085.71240234375,3,2,1,NA,NA,16739.2082109373,33050.6645734195
FT1165,226.16453879833,226.164410253118,226.164667343542,1314.29650878906,1314.27258300781,1314.32043457031,2,2,1,NA,NA,68631.2719384759,103962.048160552
FT1166,226.951191214841,226.951032168304,226.951400346156,2142.50927734375,2051.36083984375,2225.423828125,53,4,1,3075685.31812506,3068053.99687488,6821154.46790862,5406415.59249988
FT1167,226.95121881118,226.950970965328,226.951425150665,2295.37165039063,2230.37,2416.1,40,4,1,3113907.23050009,3970683.32505201,3977176.91385439,2775582.68093754
FT1168,226.986116142193,226.986112272408,226.986120011977,258.34716796875,230.334930419922,286.359405517578,2,1,1,NA,NA,84959.9880544432,NA
FT1169,226.951235733522,226.951058012454,226.951431004192,1918.77911376953,1647.92,2043.04,74,4,1,1298696.4128906,1546217.8969531,1405624.36687497,3788280.29074518
FT1170,227.044476024391,227.035783951181,227.062059708572,128.752365112305,122.882743835449,143.763748168945,10,4,1,572102.03744751,93132.4062980471,87119.8355991208,210664.10606375
FT1171,227.082585281099,226.951275866782,227.143528317735,1574.16020507813,1518.77,1604.66,6,4,1,116440.272438443,67527.0293884268,26072.0535083019,107596.910300643
FT1172,227.080453097241,227.080322768036,227.080520827735,1016.75044921875,1015.82849121094,1016.84869384766,4,4,1,175068.660247395,221385.484743509,199554.86109375,89626.1897753923
FT1173,227.183338174168,227.183236327163,227.204057543287,1408.83843994141,1390.42980957031,1409.63,6,4,1,300637.670484379,413122.226030277,26353.7482373052,164381.51369629
FT1174,227.219666316521,227.219551327666,227.219758686751,1812.80709960937,1811.81677246094,1812.81201171875,4,4,1,34315.7859741211,49386.1348967641,60951.6941269935,44515.2465559908
FT1175,227.175127874956,227.175026423419,227.175230669444,494.198394775391,479.633392333984,494.339,4,3,1,111349.145985043,58859.4000948242,77920.6139220378,NA
FT1176,227.163932682002,227.143740578966,227.164016547765,1492.46166992188,1483.45,1543.69775390625,9,4,1,743674.445288082,209508.516140623,487237.149997746,463613.603736978
FT1177,227.168693467529,227.168601002008,227.168705843343,180.893422485352,180.395416259766,182.479293823242,4,4,1,121388.097755859,343623.327535291,103299.892705078,295842.266997986
FT1178,227.954532998198,227.95443857197,227.954579443728,2283.53,2231.34,2333.74536132812,7,4,1,134096.458536932,70091.3531616176,310806.746067807,61795.8391162161
FT1179,227.954555692231,227.954534246293,227.954577138169,2172.45837890625,2171.4267578125,2173.49,2,2,1,NA,189871.299654447,63654.6323095666,NA
FT1180,228.071537782888,228.071493803275,228.071657613817,663.829027587891,648.815551757812,664.890869140625,6,4,1,295503.482062564,177606.916000002,311688.401362401,517656.938163542
FT1181,228.119849721643,228.119680079903,228.119929434895,1422.27435302734,1421.14,1423.36645507812,4,4,1,101179.318359376,298520.210367734,160210.388115235,170880.942503902
FT1182,228.120431030714,228.120431030714,228.120431030714,1197.08447265625,1197.08447265625,1197.08447265625,1,1,1,NA,NA,16843.2240344238,NA
FT1183,228.03545080753,228.03545080753,228.03545080753,123.771751403809,123.771751403809,123.771751403809,1,1,1,NA,NA,40922.7364050293,NA
FT1184,228.231980925029,228.231822696264,228.232006207258,1907.64819335938,1861.57,1907.81628417969,5,4,1,1233220.98948568,1120315.75030552,1150158.90066335,1140651.38221087
FT1185,228.163926794586,228.163906701284,228.163976829682,846.345520019531,844.931396484375,847.013,4,4,1,59587.1085196943,40538.0076152345,34471.3433093263,37645.4624990233
FT1186,228.144612316456,228.144611554138,228.144647127522,339.416198730469,339.051391601562,339.468,3,3,1,NA,225204.358304261,194418.442951823,65891.5333666995
FT1187,228.195330484775,228.195327908193,228.195347950382,2087.90893554688,2067.82739257812,2097.0283203125,3,1,1,140560.500338356,NA,NA,NA
FT1188,228.167213379999,228.167213379999,228.167213379999,1542.99,1542.99,1542.99,1,1,1,NA,40114.8346838377,NA,NA
FT1189,228.17198404972,228.171796836385,228.172006964689,154.4305,123.769,227.18603515625,12,4,1,56611.357277832,39628.1775115966,555399.007938239,2600458.63439941
FT1190,228.187851765257,228.180025785667,228.195630200551,1389.89025878906,1367.45,1433.75244140625,8,4,1,76991.674417969,125482.282193374,108374.787226562,336283.616689445
